C0000886	['FN', 'PM', 'PT', 'PT', 'SY', 'CN', 'LA', 'LPDN', 'LPN', 'MH', 'PN', 'PT', 'PTCS', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY']
C1167494	['MTH_ET', 'ET']
C1167495	['MTH_PT', 'PT']
C1167496	['MTH_PT', 'PT']
C1167497	['MTH_PT', 'PT']
C1167498	['MTH_SY', 'SY', 'ET', 'MTH_PT', 'PT']
C1167499	['MTH_PT', 'PT']
C1167502	['MTH_SY', 'SY', 'MTH_SY', 'SY', 'MTH_PT', 'MTH_SY', 'PT', 'SY', 'MTH_SY', 'SY']
C1167503	['MTH_PT', 'PT']
C1167504	['MTH_PT', 'PT', 'MTH_SY', 'SY', 'MTH_SY', 'SY']
C1167505	['MTH_PT', 'PT']
C1167506	['MTH_PT', 'PT', 'MTH_SY', 'PN', 'SY']
C1167507	['MTH_ET', 'ET']
C1167508	['MTH_ET', 'ET']
C1167509	['PT', 'MTH_PT', 'SY']
C1167510	['PT', 'MTH_PT', 'SY', 'MTH_SY']
C1167511	['PT', 'MTH_PT', 'SY', 'MTH_SY']
C1167512	['SY', 'MTH_PT', 'PT']
C1167513	['MTH_PT', 'PT']
C1167514	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C1167515	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C1167516	['MTH_SY', 'SY', 'MTH_PT', 'PT']
C1167517	['MTH_SY', 'SY', 'MTH_PT', 'PT', 'SY']
C1167518	['ET', 'SY', 'PN', 'PT']
C1167519	['PT']
C1167520	['SY', 'PT']
C1167521	['PT']
C1167522	['PT', 'SY']
C1167524	['MTH_PT', 'PT']
C1167525	['PT']
C1167538	['PT']
C1167539	['PT']
C1171322	['SY', 'SY', 'SY', 'ET', 'ET', 'PM', 'PT', 'PT', 'MH', 'SY', 'ET', 'FN', 'PM', 'PT', 'PT', 'ET', 'PM', 'PM', 'PM']
C1171346	['SY', 'ET', 'ET', 'ET', 'ET', 'ET', 'PT', 'MH', 'ET']
C1171348	['ET', 'ET', 'PM', 'PT', 'MH', 'SY', 'PM', 'ET']
C1176286	['PT', 'MTH_SY', 'SY', 'MTH_PT', 'PN', 'PT', 'ET', 'SY']
C1178808	['SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1178965	['SY', 'PT', 'PT']
C1178966	['SY', 'SY', 'SY', 'PT', 'PT']
C1178968	['SY', 'PT', 'PT', 'SY', 'SY']
C1178969	['PN', 'PT', 'SY', 'PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'SY', 'SY']
C1178971	['PT']
C1178972	['SY', 'PT', 'PT']
C1178973	['SY', 'SY', 'PT', 'PT', 'SY']
C1178974	['PT', 'PT']
C1178975	['PT']
C1178977	['PT', 'SY']
C1178979	['PT', 'PT', 'SY']
C1178980	['SY', 'PT', 'PT']
C1178981	['SY', 'PT', 'PT']
C1178982	['PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY']
C1178984	['PT', 'PT', 'SY']
C1178985	['SY', 'PT', 'PT']
C1178988	['PT', 'PT']
C1179009	['PT', 'PT']
C1179017	['PT', 'PT']
C1179046	['PT', 'PT']
C1179047	['PT', 'PT']
C1179048	['PT', 'PT']
C1179049	['PT', 'PT', 'SY']
C1179050	['PEP', 'ET', 'PM', 'PT', 'PT', 'PM', 'PM']
C1179051	['PT', 'PT', 'SY']
C1179052	['SY', 'PT', 'PT']
C1179053	['PT', 'PT']
C1179054	['PT', 'PT']
C1179055	['PT', 'PT']
C1179056	['SY', 'SY', 'PT', 'PT', 'SY', 'SY', 'SY']
C1179057	['SY', 'SY', 'PT', 'PT']
C1179058	['PT', 'PT', 'SY', 'SY']
C1179059	['SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179060	['PT', 'PT', 'SY', 'SY']
C1179061	['PT', 'PT', 'SY', 'SY']
C1179062	['PT', 'PT']
C1179063	['PT', 'PT', 'SY']
C1179064	['SY', 'PT', 'PT']
C1179065	['SY', 'SY', 'PT', 'PT']
C1179066	['PT', 'PT', 'SY', 'SY']
C1179067	['SY', 'SY', 'PT', 'PT', 'PT']
C1179068	['PT', 'PT', 'PT', 'SY']
C1179069	['SY', 'PT', 'PT']
C1179070	['SY', 'PT', 'PT']
C1179072	['PT', 'PT']
C1179073	['PT', 'PT']
C1179074	['PT', 'PT']
C1179075	['PT', 'PT']
C1179076	['SY', 'SY', 'PT', 'PT']
C1179085	['PN', 'PT', 'PT']
C1179086	['PT', 'PT', 'SY', 'SY']
C1179087	['PT', 'PT']
C1179088	['PT', 'PT']
C1179089	['SY', 'SY', 'PT', 'PT']
C1179090	['PT', 'PT']
C1179091	['SY', 'SY', 'PT', 'PT']
C1179092	['PT', 'PT']
C1179093	['PT', 'PT', 'PT', 'SY']
C1179094	['PT', 'PT']
C1179095	['PT', 'PT']
C1179096	['SY', 'SY', 'PT', 'PT']
C1179097	['SY', 'PT', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179098	['PT', 'PT']
C1179099	['PT', 'PT']
C1179100	['SY', 'SY', 'PT', 'PT']
C1179101	['PT', 'PT']
C1179102	['PT', 'PT']
C1179103	['PT', 'PT']
C1179104	['SY', 'SY', 'PT', 'PT']
C1179105	['SY', 'PT', 'PT']
C1179107	['PT', 'PT']
C1179108	['PT', 'PT']
C1179109	['PT', 'PT']
C1179110	['SY', 'SY', 'PT', 'PT']
C1179111	['SY', 'SY', 'PT', 'PT']
C1179112	['SY', 'SY', 'PT', 'PT']
C1179113	['PT', 'PT', 'SY', 'SY']
C1179114	['PT', 'PT', 'PT', 'SY', 'SY']
C1179115	['PT', 'PT']
C1179116	['PT', 'PT']
C1179117	['PT', 'PT']
C1179118	['PT', 'PT']
C1179119	['PT', 'PT', 'SY', 'SY']
C1179120	['SY', 'SY', 'SY', 'SY', 'PT', 'PT', 'ET', 'PT', 'PT', 'SY', 'SY']
C1179121	['PT', 'PT', 'SY', 'SY', 'PT', 'SY', 'PT', 'SY', 'SY']
C1179122	['SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'SY', 'PN', 'PT', 'PT', 'SY', 'SY', 'ET']
C1179123	['PT']
C1179124	['PT', 'PT']
C1179125	['SY', 'SY', 'PT', 'PT']
C1179126	['PT', 'PT', 'PT', 'SY']
C1179127	['PT', 'PT']
C1179128	['SY', 'PT', 'PT']
C1179129	['PT', 'PT', 'SY']
C1179130	['PT', 'PT', 'SY']
C1179135	['PT', 'SY', 'PT', 'PT']
C1179136	['PT', 'PT']
C1179138	['PT', 'PT']
C1179140	['PT', 'PT']
C1179141	['PT', 'PT']
C1179142	['PT', 'PT']
C1179143	['PT', 'PT']
C1179144	['PT', 'PT']
C1179145	['PT', 'PT']
C1179146	['ET', 'PT', 'PT']
C1179160	['PT', 'PT', 'PT', 'SY', 'SY']
C1179186	['PT', 'PT']
C1179188	['SY', 'PT', 'PT']
C1179416	['PT', 'PT', 'SY', 'SY']
C1179434	['SY', 'PT', 'PT']
C1179437	['PT', 'SY', 'PT', 'PT', 'SY']
C1179445	['PT', 'PT']
C1179458	['PT', 'PT', 'SY', 'SY']
C1179459	['PT', 'PT']
C1179460	['SY', 'SY', 'PT', 'PT']
C1179461	['SY', 'SY', 'PT', 'PT']
C1179462	['SY', 'SY', 'PT', 'PT']
C1179463	['PT', 'PT', 'SY', 'SY']
C1179466	['SY', 'SY', 'PT', 'PT']
C1179470	['PT', 'PT']
C1179471	['PT', 'PT']
C1179475	['PT', 'PT']
C1179476	['PT', 'PT', 'SY', 'SY']
C1179485	['PT', 'PT', 'SY']
C1179486	['PT', 'PT']
C1179487	['SY', 'SY', 'PT', 'PT']
C1179488	['PT', 'PT', 'SY']
C1179489	['PT', 'PT']
C1179490	['PT', 'PT', 'SY', 'SY', 'PT', 'SY', 'SY']
C1179491	['PT', 'PT']
C1179498	['PT', 'PT', 'SY']
C1179503	['PT', 'PT', 'PT']
C1179510	['PT', 'PT', 'SY', 'SY']
C1179513	['PT']
C1179514	['PT', 'PT']
C1179515	['PT', 'PT']
C1179516	['PT']
C1179517	['PT', 'PT', 'SY', 'PT', 'PT', 'SY', 'SY', 'PT']
C1179549	['PT', 'PT']
C1179554	['PT', 'PT']
C1179580	['PT', 'PT']
C1179606	['PT', 'PT']
C1179610	['SY', 'PT', 'PT', 'SY']
C1179672	['PT', 'PT']
C1179683	['PT', 'PT']
C1179760	['SY', 'SY', 'PT', 'PT', 'SY', 'SY']
C1179787	['PT', 'PT']
C1179829	['PT', 'PT']
C1179830	['PT', 'PT', 'PT']
C1179839	['PN', 'PT', 'PT']
C1179840	['PT']
C1179842	['SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179843	['SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179844	['PT']
C1179845	['SY', 'PT', 'PT', 'PT']
C1179846	['PT', 'PT', 'PT']
C1179870	['SY', 'SY', 'SY', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY']
C1179871	['SY', 'SY', 'PT', 'PT', 'SY', 'SY']
C1179873	['SY', 'SY', 'PT', 'PT']
C1179875	['PT', 'PT']
C1179876	['PT', 'PT']
C1179878	['SY', 'SY', 'SY', 'PN', 'PT', 'PT', 'SY', 'PT', 'PT']
C1179880	['SY', 'PT', 'PT']
C1179881	['PT', 'PT', 'SY']
C1179883	['PT', 'PT', 'PT', 'SY', 'SY', 'SY']
C1179884	['ET', 'PM', 'PT', 'PT', 'PT', 'MH', 'PM', 'ET']
C1179887	['PT', 'SY']
C1179889	['PT', 'SY', 'PT', 'PT', 'SY', 'PT', 'SY', 'ET', 'SY', 'SY']
C1179890	['SY', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179892	['PT', 'PT']
C1179893	['PT']
C1179895	['PT', 'PT']
C1179897	['PT']
C1179899	['PT', 'PT']
C1179901	['PT']
C1179904	['SY', 'PN', 'SY', 'SY', 'PT', 'PT', 'SY', 'SY', 'SY', 'PT', 'PT', 'PT']
C1179907	['SY', 'PT', 'SY', 'SY', 'SY', 'PT', 'PT', 'PT']
C1179908	['PT', 'PT', 'SY']
C1179909	['PT', 'PT']
C1179911	['SY', 'PT', 'PT']
C1179912	['PT', 'PT', 'SY']
C1179913	['PT', 'PT', 'SY', 'SY']
C1179914	['PT', 'PT']
C1179915	['PT', 'PT', 'SY']
C1179916	['SY', 'PT', 'PT']
C1179917	['SY', 'PT', 'PT']
C1179918	['SY', 'SY', 'PT', 'PT', 'SY']
C1179919	['PT', 'PT', 'SY', 'PT', 'SY', 'SY', 'PT']
C1179921	['PT', 'SY']
C1179922	['SY', 'SY', 'SY', 'PT', 'PT']
C1179923	['PT']
C1179924	['PT']
C1179925	['PT', 'PT']
C1179926	['PT', 'PT']
C1179927	['SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179929	['SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179930	['PT', 'PT']
C1179931	['ET', 'PT', 'PT']
C1179932	['PT', 'PT']
C1179933	['ET', 'PT', 'PT', 'PT']
C1179935	['PT', 'PT', 'SY']
C1179936	['SY', 'PT', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179937	['SY', 'PT', 'PT']
C1179938	['PT', 'PT', 'SY']
C1179943	['PT', 'SY']
C1179944	['PT', 'SY']
C1179945	['PT']
C1179947	['SY', 'SY', 'SY', 'PT', 'PT']
C1179948	['PT']
C1179949	['PT', 'PT', 'PT', 'SY', 'SY', 'SY', 'SY']
C1179950	['SY', 'SY', 'SY', 'PT', 'PT']
C1179951	['SY', 'SY', 'SY', 'PT', 'PT', 'PT']
C1179952	['PT', 'PT', 'SY']
C1179953	['PT']
C1179954	['SY', 'SY', 'SY', 'PT', 'PT']
C1179955	['PT', 'PT', 'SY']
C1179956	['SY', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY']
C1179957	['PT', 'SY', 'PT']
C1179962	['PN', 'PT', 'PT', 'PT', 'PT', 'SY']
C1179964	['PT']
C1179966	['PT', 'PT']
C1179967	['PT', 'PT']
C1179968	['PT', 'PT']
C1179972	['PT', 'PT', 'PT', 'PT', 'SY']
C1179974	['PT', 'PT']
C1179975	['PT', 'PT']
C1179977	['SY', 'PT', 'PT']
C1179980	['PT', 'PT']
C1179981	['PT', 'PT']
C1179984	['PT', 'PT']
C1179985	['SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1179986	['PT', 'PT']
C1179987	['SY', 'SY', 'PT', 'PT', 'SY']
C1179988	['PT', 'PT']
C1179989	['MH', 'PT', 'ET', 'PT', 'PT', 'SY']
C1179990	['PT', 'PT']
C1179991	['PT', 'PT']
C1179992	['PT', 'PT']
C1180005	['PT', 'PT']
C1180006	['PT', 'PT']
C1180007	['PT', 'PT', 'SY', 'SY', 'SY', 'SY']
C1180008	['PT', 'PT']
C1180009	['PT', 'PT', 'SY', 'SY', 'SY', 'SY']
C1180010	['SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1180011	['PT', 'PT']
C1180012	['PT', 'PT']
C1180013	['PT', 'PT', 'SY', 'SY', 'SY', 'SY']
C1180014	['PT', 'PT']
C1180015	['SY', 'SY', 'PT', 'PT', 'PT', 'SY', 'SY']
C1180016	['SY', 'SY', 'PT', 'PT', 'PT', 'PT', 'SY', 'SY']
C1180017	['PT', 'PT']
C1180018	['PT', 'PT']
C1180019	['PT', 'PT']
C1180020	['PT', 'PT']
C1180021	['SY', 'SY', 'SY', 'SY', 'PT', 'PT', 'PT', 'SY', 'PT']
C1180022	['SY', 'PT', 'PT', 'PT', 'SY', 'PT', 'SY', 'SY']
C1180024	['PT', 'PT']
C1180026	['PT', 'PT']
C1180027	['PT', 'PT']
C1180029	['PT', 'PT']
C1180030	['PT', 'PT']
C1180031	['PT', 'PT']
C1180034	['SY', 'PT', 'PT']
C1180035	['PT', 'PT']
C1180036	['SY', 'PT', 'PT']
C1180037	['PT', 'PT']
C1180038	['SY', 'PT', 'SY', 'SY', 'PT', 'PT']
C1180041	['PT', 'PT']
C1180042	['SY', 'PT', 'SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT', 'PT', 'PT']
C1180043	['PT', 'PT']
C1180045	['SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'SY', 'SY', 'PN', 'PT', 'PT', 'SY', 'SY']
C1180046	['PT', 'PT']
C1180047	['PN', 'PT', 'PT', 'SY', 'SY', 'SY']
C1180050	['PT', 'PT']
C1180051	['SY', 'SY', 'SY', 'PT', 'PT']
C1180054	['PT', 'PT']
C1180057	['SY', 'SY', 'SY', 'PT', 'PT']
C1180059	['SY', 'PN', 'PT', 'PT', 'PT', 'CN', 'LPDN', 'LPN']
C1180060	['PT', 'PT']
C1180062	['PT', 'PT']
C1180063	['PN', 'PT', 'PT', 'SY', 'SY', 'SY']
C1180066	['PT', 'PT']
C1180067	['PT']
C1180071	['PT', 'PT']
C1180072	['PT', 'PT']
C1180074	['PT', 'PT']
C1180076	['PT', 'PT']
C1180077	['PT', 'PT', 'PT', 'SY']
C1180087	['PT']
C1180088	['SY', 'SY', 'SY', 'PT', 'PT']
C1180089	['PT', 'PT']
C1180090	['PT', 'PT', 'SY']
C1180093	['PT']
C1180094	['SY', 'SY', 'SY', 'PT', 'PT']
C1180096	['PT', 'PT']
C1180097	['PT', 'PT', 'PT']
C1180100	['PT', 'PT']
C1180102	['PT', 'PT']
C1180104	['PT', 'PT']
C1180105	['PT', 'PT']
C1180106	['PT', 'PT']
C1180107	['PT']
C1180109	['PT']
C1180144	['SY', 'PT', 'PT']
C1180170	['SY', 'PT', 'PT', 'SY']
C1180171	['PT', 'PT', 'SY']
C1180172	['PT', 'PT', 'SY', 'SY', 'SY']
C1180174	['SY', 'SY', 'PT', 'PT']
C1180176	['PT', 'PT', 'SY', 'SY']
C1180237	['PT', 'PT']
C1180238	['SY', 'PM', 'PT', 'PT', 'PEP', 'PT', 'PM', 'PM', 'PM', 'PM']
C1180239	['PT', 'PT']
C1180240	['PT', 'PT']
C1180241	['PT', 'PT']
C1180242	['PT', 'PT']
C1180243	['PT', 'PT']
C1180254	['PT', 'PT']
C1180259	['SY', 'PT', 'PT']
C1180260	['PT', 'SY', 'PT']
C1180261	['PT', 'PT', 'PM', 'PM', 'PEP', 'ET', 'PM']
C1180269	['SY', 'SY', 'PT', 'PT']
C1180270	['PT', 'PT']
C1180271	['SY', 'SY', 'PT', 'PT', 'SY', 'SY']
C1180272	['PT', 'PT']
C1180273	['PT', 'PT']
C1180291	['ET', 'SY', 'SY', 'SY', 'ET', 'SY', 'PT', 'PT']
C1180292	['PT']
C1180295	['PT', 'PT', 'SY']
C1180296	['PT', 'PT']
C1180297	['PT', 'PT']
C1180298	['PT', 'SY', 'SY', 'SY', 'PT', 'PT', 'PT']
C1180299	['PT', 'PT']
C1180300	['PT', 'PT']
C1180301	['PT', 'PT']
C1180302	['PT', 'PT']
C1180303	['PT', 'PT']
C1180304	['PT', 'PT']
C1180305	['PT', 'PT']
C1180306	['PT', 'PT']
C1180308	['PT', 'PT']
C1180313	['SY', 'PT', 'PT']
C1180314	['SY', 'PT', 'PT']
C1180315	['SY', 'PT', 'PT']
C1180318	['PT', 'PT', 'SY']
C1180319	['PT', 'PT', 'SY']
C1180320	['PT', 'PT', 'SY']
C1180321	['PT', 'PT', 'SY', 'SY']
C1180322	['PT', 'PT']
C1180323	['PT', 'PT']
C1180324	['PT', 'PT']
C1180325	['PT', 'PT']
C1180326	['PT', 'PT', 'PT', 'SY']
C1180327	['PT', 'PT']
C1180328	['PT', 'PT']
C1180329	['PT', 'PT']
C1180330	['SY', 'SY', 'PT', 'PT']
C1180331	['PT', 'PT']
C1180332	['SY', 'PT', 'PT']
C1180336	['PT']
C1180337	['PT', 'PT', 'SY', 'SY']
C1180338	['SY', 'SY', 'PT', 'PT']
C1180342	['SY', 'PT', 'PT']
C1180344	['PT', 'PT', 'SY', 'SY']
C1180346	['PT', 'PT', 'SY']
C1180348	['SY', 'SY', 'PT', 'PT']
C1180349	['SY', 'PT', 'PT']
C1180350	['SY', 'PN', 'PT', 'PT', 'PT', 'SY']
C1180351	['PT', 'PT']
C1180355	['PT', 'PT']
C1180356	['SY', 'PT', 'SY', 'PT', 'SY']
C1180357	['SY', 'PT', 'PT', 'SY', 'SY']
C1180358	['SY', 'PT', 'PT', 'SY', 'SY']
C1180360	['PT', 'PT']
C1180361	['PT', 'PT']
C1180368	['PT', 'PT']
C1180369	['PT', 'PT']
C1180378	['PT', 'PT']
C1180379	['PT', 'SY', 'PT', 'SY']
C1180380	['SY', 'PT', 'PT']
C1180381	['PT', 'PT', 'SY']
C1180382	['PT', 'SY', 'SY', 'PT', 'SY']
C1180383	['PT', 'SY', 'SY', 'SY', 'SY', 'PT', 'SY']
C1180392	['PT', 'PT', 'PT', 'PT', 'SY', 'SY']
C1180795	['PT', 'PT']
C1180924	['SY', 'SY', 'PT', 'PT']
C1180925	['SY', 'SY', 'SY', 'SY', 'SY', 'PT', 'PT', 'PT', 'SY']
C1181052	['PM', 'PM', 'SY', 'PM', 'PM', 'PM', 'PM', 'SY', 'SY', 'PM', 'PM', 'SY', 'SY', 'ET', 'ET', 'PM', 'MH', 'PM', 'PT', 'PT', 'PT', 'PT', 'SY', 'ET', 'PN', 'PT', 'SY']
C1181163	['SY', 'SY', 'SY', 'PT', 'PT']
C1181164	['SY', 'SY', 'SY', 'SY', 'PT', 'PT', 'SY', 'SY']
C1181285	['PT', 'PT', 'SY', 'SY', 'SY', 'SY']
C1181286	['PT', 'PT']
C1181293	['PT', 'PT']
C1181294	['PT', 'PT']
C1181295	['SY', 'SY', 'PT', 'PT']
C1181297	['PT', 'PT']
C1181298	['PT', 'PT']
C1181299	['PT', 'PT', 'PT', 'SY']
C1181300	['PT', 'PT']
C1181301	['PT', 'PT']
C1181474	['PT', 'PT', 'SY', 'SY']
C1181530	['SY', 'PT', 'PT']
C1181531	['SY', 'PT', 'PT']
C1181535	['SY', 'SY', 'PT', 'PT']
C1181540	['PT', 'PT']
C1181541	['SY', 'SY', 'PT', 'PT']
C1181542	['SY', 'SY', 'PT', 'PT']
C1181723	['PT', 'PT']
C1181725	['PT', 'PT', 'SY', 'SY']
C1181740	['PT', 'PT']
C1181966	['PT', 'PT']
C1181967	['PT', 'PT']
C1182459	['PT']
C1182604	['SY', 'SY', 'PT', 'PT']
C1182605	['PT', 'SY', 'PT', 'PT']
C1182606	['PT', 'PT']
C1182608	['PT', 'PT']
C1182609	['PT', 'PT']
C1182610	['PT', 'PT', 'SY', 'SY']
C1182611	['PT', 'PT', 'SY', 'SY']
C1182612	['PT', 'PT']
C1182613	['PT', 'PT']
C1182614	['PT', 'PT']
C1182615	['PT', 'PT']
C1182616	['PT', 'PT', 'SY', 'SY']
C1182617	['PT', 'PT']
C1182618	['PT', 'PT']
C1182619	['PT', 'PT']
C1182620	['PT', 'PT']
C1182621	['PT', 'PT']
C1182622	['PT']
C1182623	['PT', 'PT', 'SY']
C1182624	['PT', 'PT']
C1182625	['PT', 'PT']
C1182626	['PT', 'PT']
C1182627	['PT', 'PT']
C1182628	['PT', 'PT']
C1182629	['PT', 'PT']
C1182634	['PM', 'PM', 'SY', 'PM', 'ET', 'PM', 'PM', 'SY', 'SY', 'MH', 'PM', 'PM', 'PM', 'ET', 'SY', 'SY', 'PT', 'PT', 'PT', 'SY']
C1182635	['PT', 'PT', 'PT', 'SY', 'SY']
C1182636	['PT', 'PT']
C1182637	['PT', 'PT']
C1182642	['SY', 'SY', 'PT', 'PT']
C1182645	['PT', 'PT']
C1182646	['PT', 'PT']
C1182647	['PT', 'PT']
C1182650	['PT', 'PT', 'SY', 'SY']
C1182651	['PT', 'SY', 'PT', 'SY', 'SY']
C1182654	['PT', 'PT']
C1182655	['PT', 'PT']
C1182658	['PT', 'PT']
C1182659	['PT', 'PT']
C1182665	['PT', 'PT']
C1182666	['PT', 'PT']
C1182667	['PT', 'PT']
C1182668	['PT', 'PT']
C1182675	['PT', 'PT']
C1182676	['PT', 'PT']
C1182677	['PT', 'PT']
C1182678	['PT', 'PT']
C1182691	['PT', 'PT']
C1182692	['PT', 'PT']
C1182693	['PT', 'PT']
C1182708	['SY', 'SY', 'PT', 'PT']
C1182709	['PT', 'PT', 'SY']
C1182710	['PT', 'PT', 'SY']
C1182776	['PT', 'PT', 'PT']
C1182778	['PT', 'PT']
C1182779	['PT', 'PT']
C1182783	['PT', 'PT']
C1182784	['PT', 'PT']
C1182785	['PT', 'PT']
C1182787	['PT', 'PT']
C1182788	['SY', 'SY', 'PT', 'PT']
C1182789	['PT', 'PT', 'SY', 'SY']
C1182790	['PT', 'PT']
C1182791	['PT', 'PT']
C1182792	['PT', 'PT']
C1182796	['PT', 'PT']
C1182797	['PT', 'PT']
C1182798	['PT', 'PT']
C1182799	['PT', 'PT', 'SY']
C1182803	['PT', 'PT']
C1182804	['PT']
C1183167	['SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1183176	['SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1183180	['SY', 'SY', 'SY', 'PT', 'PT']
C1183184	['SY', 'SY', 'SY', 'PT', 'PT']
C1183200	['SY', 'PT']
C1183202	['SY', 'SY', 'SY', 'SY', 'PT', 'PT']
C1183209	['SY', 'PT', 'PT', 'SY', 'SY', 'SY']
C1183210	['SY', 'SY', 'SY', 'PT', 'PT', 'SY', 'SY', 'SY']
C1183324	['PT', 'PT']
C1183326	['PT', 'PT']
C1183327	['PT', 'PT']
C1183328	['PT', 'PT', 'SY', 'SY']
C1183329	['PT', 'PT']
C1183330	['PT', 'PT']
C1183331	['SY', 'PT', 'PT', 'SY', 'SY']
C1183332	['PT']
C1183333	['PT', 'PT']
C1183334	['PT', 'PT']
C1183336	['SY', 'SY', 'SY', 'SY', 'PT', 'PT', 'SY', 'PT']
C1183337	['PT', 'PT', 'SY', 'PT', 'SY', 'SY', 'SY', 'SY']
C1183338	['SY', 'PT', 'PT']
C1183357	['SY', 'PT', 'PT']
C1183358	['SY', 'PT', 'PT']
C1183359	['SY', 'PT', 'PT']
C1183360	['SY', 'SY', 'PN', 'PT', 'PT']
C1183361	['SY', 'PT', 'PT']
C1183362	['SY', 'PT', 'PT']
C1183406	['PT', 'PT']
C1183408	['PT', 'PT', 'SY']
C1183423	['PT', 'PT']
C1183424	['PT']
C1183425	['PT', 'PT']
C1183426	['PT', 'PT']
C1183428	['SY', 'PT', 'SY', 'PT']
C1183436	['SY', 'PT', 'PT']
C1183437	['PT', 'PT']
C1183488	['PT', 'SY', 'PT']
C1183489	['PT', 'SY', 'PT', 'PT']
C1183490	['PT', 'PT', 'SY', 'SY']
C1183491	['PT', 'PT']
C1183492	['SY', 'PT', 'PT']
C1183493	['SY', 'PT', 'PT']
C1183494	['SY', 'PT', 'PT']
C1183495	['PT', 'SY', 'PT', 'PT', 'SY']
C1183496	['PT', 'PT']
C1183497	['PT', 'PT', 'SY']
C1183498	['PT', 'PT']
C1183499	['PT', 'PT', 'PT', 'SY']
C1183500	['PT', 'SY', 'PT', 'PT', 'SY']
C1183503	['PT', 'PT', 'PT']
C1183504	['PT']
C1183505	['PT']
C1183506	['PT']
C1183507	['SY', 'PT', 'PT']
C1183508	['PT', 'PT', 'SY']
C1183509	['PT', 'PT', 'SY']
C1183510	['PT', 'PT']
C1183511	['PT', 'PT']
C1183512	['PT', 'PT']
C1183513	['PT', 'PT']
C1183712	['PT', 'PT']
C1183733	['SY', 'SY', 'PT', 'PT']
C1183897	['SY', 'SY', 'PT', 'PT']
C1183898	['SY', 'SY', 'PT', 'PT']
C1183899	['PT', 'PT', 'SY', 'SY']
C1183900	['PT', 'PT', 'SY', 'SY']
C1183931	['PT', 'PT', 'SY', 'SY']
C1183932	['PT', 'PT', 'SY', 'SY']
C1183980	['PT', 'PT']
C1183981	['PT', 'PT']
C1183982	['PT', 'PT']
C1184053	['PT', 'PT', 'SY']
C1184107	['SY', 'SY', 'PT', 'PT']
C1184137	['PT', 'PT']
C1184138	['PT', 'PT']
C1184139	['PT', 'PT']
C1184140	['PT', 'PT']
C1184141	['PT', 'PT']
C1184142	['PT', 'PT']
C1184143	['PT', 'PT']
C1184144	['PT', 'PT', 'SY', 'SY']
C1184310	['PT', 'PT']
C1184798	['PT', 'PT']
C1184809	['PT', 'PT']
C1184810	['PT', 'PT', 'SY', 'SY']
C1184870	['PT', 'PT', 'SY']
C1184871	['PT', 'PT', 'SY']
C1184872	['SY', 'PT', 'PT']
C1184873	['SY', 'PT', 'PT']
C1184876	['PT', 'PT']
C1184877	['PT', 'PT']
C1184878	['PT', 'PT']
C1184879	['PT', 'PT']
C1184880	['PT', 'PT']
C1184881	['PT', 'PT']
C1184882	['PT', 'PT']
C1184883	['PT', 'PT']
C1184884	['PT', 'SY', 'PT']
C1184885	['PT', 'PT']
C1184931	['PT', 'PT', 'SY', 'SY']
C1186710	['PT', 'PT', 'SY', 'SY']
C1186712	['PT', 'SY', 'PT', 'SY', 'SY', 'PT', 'PT']
C1186713	['PT', 'SY', 'SY', 'PN', 'PT', 'PT']
C1186721	['SY', 'PT', 'PT']
C1186722	['PN', 'PT', 'PT', 'SY']
C1186723	['PT', 'PT', 'SY']
C1186728	['SY', 'PT', 'PT']
C1186733	['PT', 'PT']
C1186734	['PT']
C1186735	['PT', 'PT']
C1253961	['PT', 'SY']
C1254546	['PN', 'PT', 'PT', 'SY']
C1254547	['LPDN', 'LPN', 'FN', 'PT', 'PT', 'PT', 'SY']
C1254548	['PT']
C1254549	['PT']
C1254550	['PT']
C1254552	['PT']
C1254573	['PT', 'PT']
C1254876	['PT']
